CVEGEO,SEMANA 1,SEMANA 2,SEMANA 3,SEMANA 4,SEMANA 5,SEMANA 6,SEMANA 7,SEMANA 8,SEMANA 9,SEMANA 10,SEMANA 11,SEMANA 12,SEMANA 13,SEMANA 14,SEMANA 15,SEMANA 16,SEMANA 17,SEMANA 18,SEMANA 19,SEMANA 20
21024,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21025,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4
21026,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21027,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21028,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21029,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21030,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21031,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21032,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21033,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21034,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21035,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21036,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21037,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21038,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21039,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21040,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21041,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21042,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21043,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21044,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21045,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21046,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21047,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21048,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21049,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21050,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21051,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21052,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21053,1,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4
21054,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21055,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21056,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21057,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21058,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21059,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21060,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
21061,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21062,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21063,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21064,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4
21065,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21066,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21067,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21068,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21069,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21070,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21071,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21072,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21073,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21074,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21075,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4
21076,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21077,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21078,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21079,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21080,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21081,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21082,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21083,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21084,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21085,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21086,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4
21087,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21088,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21089,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21090,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21091,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21092,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21093,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21094,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21095,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21096,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21097,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21098,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21099,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21100,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21101,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21102,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21103,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21104,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21105,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21106,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21107,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21108,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21109,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4
21110,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21111,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21112,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21113,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21114,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4
21115,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21116,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
21117,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21118,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21119,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21120,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21121,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21122,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
21123,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21124,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21125,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21126,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21127,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21128,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21129,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21130,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21131,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21132,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21133,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21134,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21135,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21136,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21137,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
21138,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21139,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21140,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4
21141,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21142,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21143,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21144,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21145,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21146,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21147,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21148,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21149,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21150,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21151,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21152,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21153,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21154,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21155,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21156,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4
21157,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21158,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21159,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21160,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21161,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4
21162,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21163,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21164,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21165,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21166,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21167,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21168,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21169,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
21170,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21171,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21172,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21173,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21174,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4
21175,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21176,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21177,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21178,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21179,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21180,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
21181,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21182,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21183,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21184,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21185,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21186,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21187,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21188,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21189,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21190,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21191,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21192,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21193,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21194,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21195,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21196,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21197,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21198,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21199,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21200,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21201,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21202,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21203,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21204,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21205,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21206,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21207,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4
21208,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4
21209,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21210,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4
21211,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21212,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21213,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21214,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21215,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21216,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21217,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
22001,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4
22002,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
22003,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
22004,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
22005,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
22006,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
22007,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
22008,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
22009,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
22010,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
22011,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
22012,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
22013,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
22014,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4
22015,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
22016,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
22017,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4
22018,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
23001,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
23002,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
23003,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
23004,1,1,1,2,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4
23005,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
23006,1,1,1,1,2,3,2,2,3,3,3,4,4,4,4,4,4,4,4,4
23007,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
23008,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4
23009,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
23010,1,1,1,1,2,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4
23011,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
24001,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
24002,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
24003,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
24004,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4
24005,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
24006,1,1,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
24007,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
24008,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4
24009,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4
24010,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24011,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4
24012,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
24013,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
24014,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24015,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4
24016,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
24017,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
24018,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4
24019,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24020,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4
24021,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
24022,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
24023,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
24024,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4
24025,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
24026,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4
24027,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4
24028,1,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4
24029,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
24030,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4
24031,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
24032,1,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4
24033,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24034,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4
24035,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4
24036,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
24037,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24038,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
24039,1,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4
24040,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4
24041,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
24042,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24043,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
24044,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24045,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
24046,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24047,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
24048,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
24049,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24050,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24051,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
24052,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
24053,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4
24054,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
24055,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4
24056,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4
24057,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24058,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
25001,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25002,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
25003,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
25004,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
25005,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
25006,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25007,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
25008,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25009,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
25010,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25011,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
25012,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4
25013,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25014,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
25015,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
25016,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
25017,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
25018,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
26001,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26002,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26003,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26004,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26005,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
26006,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26007,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
26008,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26009,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
26010,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26011,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
26012,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
26013,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
26014,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26015,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26016,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
26017,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26018,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26019,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26020,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26021,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
26022,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
